nctId,status,enrollment,enrollment_type,last_update_year,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported,search_query,place_name,phase,central_contacts,overall_officials
NCT03286283,COMPLETED,55.0,ACTUAL,2022,III,0,0,1,0,0,0,"Atlanta Dermatology, Vein & Research Center",Alpharetta,Georgia,30022,34.069396,-84.2638472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Atlanta Dermatology, Vein & Research Center, Alpharetta, Georgia 30022",Atlanta Center For Dermatologic Diseases,NA,[],"[{'name': 'Cindy Ponce, BS(ACS)', 'affiliation': 'Apyx Medical (formerly Bovie Medical Corporation)', 'role': 'STUDY_DIRECTOR'}]"
NCT00891774,COMPLETED,172.0,ACTUAL,2019,"IV, V, VI",0,0,0,1,1,1,Atlanta Dermatology Vein & Research Center,Alpharetta,Georgia,30022,34.069396,-84.2638472,4.0,6.0,0.0,135.0,17.0,0.0,10.0,"Atlanta Dermatology Vein & Research Center, Alpharetta, Georgia 30022",Atlanta Center For Dermatologic Diseases,NA,[],"[{'name': 'David Shoshani, MD', 'affiliation': 'Colbar/OrthoDermatologics', 'role': 'STUDY_DIRECTOR'}]"
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,Atlanta Biomedical Clinical Research LLC,Atlanta,Georgia,30331,33.721204,-84.508102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Atlanta Biomedical Clinical Research LLC, Atlanta, Georgia 30331",Atlanta Biomedical Clinical Research,PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT04526275,UNKNOWN,27.0,ACTUAL,2020,I-III,1,1,1,0,0,0,Artemis Clinical Research,San Diego,California,92109,32.7502866,-117.1575902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Artemis Clinical Research, San Diego, California 92109",Artemis Institute for Clinical Research,N/A,[],[]
NCT01810484,COMPLETED,14.0,ACTUAL,2018,I-V,1,1,1,1,1,0,Art Plastic Surgery,Paramus,New Jersey,07652,40.9702995,-74.0819649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Art Plastic Surgery, Paramus, New Jersey 07652",Art Plastic Surgery,NA,[],"[{'name': 'Luis Zapiach, MD', 'affiliation': 'Art Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05423873,COMPLETED,33.0,ACTUAL,2022,I-V,1,1,1,1,1,0,Art of Skin MD,Solana Beach,California,92075,32.9860859,-117.2713607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Art of Skin MD, Solana Beach, California 92075","Art of Skin MD - Dr. Melanie D. Palm, MD MBA",NA,[],[]
NCT05372419,COMPLETED,90.0,ACTUAL,2025,IV-VI,0,0,0,1,1,1,"Arlington Research Center, Inc",Arlington,Texas,76011,32.7651159,-97.1015317,6.0,10.0,4.0,70.0,0.0,0.0,0.0,"Arlington Research Center, Inc, Arlington, Texas 76011",Arlington Research Center,PHASE3,[],"[{'name': 'Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)', 'affiliation': 'Eli Lilly and Company', 'role': 'STUDY_DIRECTOR'}]"
NCT02700204,COMPLETED,13.0,ACTUAL,2016,I-VI,1,1,1,1,1,1,"Arielle N. Kauvar,",New York,New York,10028,40.78108290000001,-73.9604859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Arielle N. Kauvar,, New York, New York 10028","Dr. Arielle Kauvar, M.D. - Cosmetic and Laser Dermatologist NYC",NA,[],"[{'name': 'Arielle Kauvar, MD', 'affiliation': 'NY Laser Skin Care', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02600104,UNKNOWN,74.0,ACTUAL,2017,I-VI,1,1,1,1,1,1,Arielle N. Kauvar,New York,New York,10028,40.78108290000001,-73.9604859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Arielle N. Kauvar, New York, New York 10028","Dr. Arielle Kauvar, M.D. - Cosmetic and Laser Dermatologist NYC",NA,[],"[{'name': 'Eric F Bernstein, M.D.', 'affiliation': 'Main Line Center for Laser Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05093569,UNKNOWN,35.0,ESTIMATED,2022,I-IV,1,1,1,1,0,0,AMCR Institute,San Diego,California,92025,33.0906708,-117.0791208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AMCR Institute, San Diego, California 92025",AMCR Institute,N/A,"[{'name': 'Timothy TB Bailey, MD', 'role': 'CONTACT', 'phone': '877-567-2627', 'email': 'info@amcrinstitute.com'}, {'name': 'TOM TB BISHOP', 'role': 'CONTACT', 'phone': '', 'email': ''}]",[]
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,AM Facial Plastics,Beverly Hills,California,90211,34.069077,-118.40488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AM Facial Plastics, Beverly Hills, California 90211",AMORAmd,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT01347879,COMPLETED,153.0,ACTUAL,2014,I-VI,1,1,1,1,1,1,Altman Dermatology Associates,Arlington Heights,Illinois,60005,42.0576432,-88.0118593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Altman Dermatology Associates, Arlington Heights, Illinois 60005",Arlington Dermatology,PHASE2,[],"[{'name': 'David Pariser, MD', 'affiliation': 'Virginia Clinical Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06283173,COMPLETED,86.0,ACTUAL,2025,I-V,1,1,1,1,1,0,ALS Beauty and Personal Care,Torrance,California,90501,33.8133157,-118.367422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ALS Beauty and Personal Care, Torrance, California 90501",Sally Beauty,NA,[],"[{'name': 'Jordan DeSantis, MHI, BS', 'affiliation': 'ALS', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06271993,COMPLETED,27.0,ACTUAL,2024,I-V,1,1,1,1,1,0,ALS Beauty and Personal Care,Torrance,California,90501,33.8133157,-118.367422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ALS Beauty and Personal Care, Torrance, California 90501",Sally Beauty,NA,[],"[{'name': 'Jordan DeSantis, MHI, BS', 'affiliation': 'ALS', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05372419,COMPLETED,90.0,ACTUAL,2025,IV-VI,0,0,0,1,1,1,"Allcutis Research, Inc.",Beverly,Massachusetts,01915,42.5733286,-70.9062783,6.0,10.0,4.0,70.0,0.0,0.0,0.0,"Allcutis Research, Inc., Beverly, Massachusetts 01915","Activmed Practices & Research, Inc",PHASE3,[],"[{'name': 'Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)', 'affiliation': 'Eli Lilly and Company', 'role': 'STUDY_DIRECTOR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,AIEREM Aesthetics Spa & Plastic Surgery,Manhattan,New York,75231,40.8098826,-73.50007389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AIEREM Aesthetics Spa & Plastic Surgery, Manhattan, New York 75231",AIREM Aesthetic Spa & Plastic Surgery,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,AIEREM Aesthetics Spa & Plastic Surgery,Syosset,New York,11791,40.8098826,-73.50007389999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AIEREM Aesthetics Spa & Plastic Surgery, Syosset, New York 11791",AIREM Aesthetic Spa & Plastic Surgery,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,AG Aesthetic Centre,Vancouver,Washington,98660,45.6267602,-122.6701377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AG Aesthetic Centre, Vancouver, Washington 98660",Allen Gabriel MD | AG Aesthetic Center,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT04540900,ACTIVE_NOT_RECRUITING,85.0,ACTUAL,2025,I-IV,1,1,1,1,0,0,Aesthetx,Campbell,California,95008,37.2593074,-121.9481401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aesthetx, Campbell, California 95008",Aesthetx,PHASE1,[],[]
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,Aesthetics By Dr. Lee,Granite Bay,California,95746,38.7406285,-121.2230603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aesthetics By Dr. Lee, Granite Bay, California 95746","Aesthetics, by Dr. Lee",N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT04185909,COMPLETED,55.0,ACTUAL,2022,III,0,0,1,0,0,0,Aesthetic Revolution Las Vegas,Las Vegas,Nevada,89148,36.0753509,-115.2911142,0.0,0.0,0.0,0.0,55.0,0.0,0.0,"Aesthetic Revolution Las Vegas, Las Vegas, Nevada 89148",Aesthetic Revolution Las Vegas - Dr. Zimmerman,NA,[],"[{'name': 'Edward Zimmerman, MD', 'affiliation': 'Aesthetic Revolution Las Vegas', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02098811,COMPLETED,10.0,ACTUAL,2020,I-VI,1,1,1,1,1,1,Aesthetic Pavilion,Staten Island,New York,103206,40.5442207,-74.2326906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aesthetic Pavilion, Staten Island, New York 103206",Staten Island Skating Pavilion,NA,[],"[{'name': 'Patric Krantz', 'affiliation': 'Cynosure, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT01842802,COMPLETED,8.0,ACTUAL,2020,I-III,1,1,1,0,0,0,Aesthetic Pavilion,Staten Island,New York,10306,40.5280954,-74.2021486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aesthetic Pavilion, Staten Island, New York 10306",Antonoff Aesthetic,NA,[],"[{'name': 'Patricia Krantz', 'affiliation': 'Cynosure, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT01113606,COMPLETED,,,2010,I-IV,1,1,1,1,0,0,Aesthetic and Plastic Surgery Institute,Greeley,Colorado,80634,40.3894276,-104.7853964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Aesthetic and Plastic Surgery Institute, Greeley, Colorado 80634",Aesthetic Plastic Surgery Center,PHASE4,[],[]
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,Advanced Medical Research PC,Atlanta,Georgia,30328,33.911319,-84.36261999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Advanced Medical Research PC, Atlanta, Georgia 30328","Medical Dermatology Specialists, P.C.",PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT05372419,COMPLETED,90.0,ACTUAL,2025,IV-VI,0,0,0,1,1,1,Advanced Medical Research,Sandy Springs,Georgia,30328,34.05375,-84.28107709999999,6.0,10.0,4.0,70.0,0.0,0.0,0.0,"Advanced Medical Research, Sandy Springs, Georgia 30328",Institute for Advanced Medical Research,PHASE3,[],"[{'name': 'Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)', 'affiliation': 'Eli Lilly and Company', 'role': 'STUDY_DIRECTOR'}]"
NCT01292746,TERMINATED,14.0,ACTUAL,2015,I-IV,1,1,1,1,0,0,Advanced Gynecology Specialists of Georgia,Evans,Georgia,30809,33.5425681,-82.12819879999999,0.0,0.0,0.0,0.0,14.0,0.0,0.0,"Advanced Gynecology Specialists of Georgia, Evans, Georgia 30809",Advanced Gynecology Specialists Of Augusta,NA,[],"[{'name': 'Paul M Thaxton, MD, FACOG', 'affiliation': '', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02765763,COMPLETED,45.0,ACTUAL,2018,I-VI,1,1,1,1,1,1,"Advanced Dermatology, LLC",Lincolnshire,Illinois,60069,42.1803485,-87.92727540000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Advanced Dermatology, LLC, Lincolnshire, Illinois 60069","Advanced Dermatology, A Forefront Dermatology Practice",PHASE4,[],"[{'name': 'Amy F Taub, MD', 'affiliation': 'Advanced Dermatology. LLC', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01113606,COMPLETED,,,2010,I-IV,1,1,1,1,0,0,Advanced Cosmetis Surgery,Greenville,South Carolina,29607,34.8387409,-82.3347811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Advanced Cosmetis Surgery, Greenville, South Carolina 29607",Advanced Cosmetic Surgery,PHASE4,[],[]
NCT01437163,COMPLETED,88.0,ACTUAL,2016,I-IV,1,1,1,1,0,0,"Adolfo Fernandez-Obregon, MD",Hoboken,New Jersey,07030,40.7426705,-74.0344702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Adolfo Fernandez-Obregon, MD, Hoboken, New Jersey 07030","Adolfo Carlos Fernandez-Obregon, MD",NA,[],"[{'name': 'Raymond J. Lanzafame, MD', 'affiliation': 'Raymond J. Lanzafame, MD', 'role': 'STUDY_DIRECTOR'}, {'name': 'Peter S. Halperin, MD', 'affiliation': 'Peter S. Halperin, MD', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Adolfo Fernandez-Obregon, MD', 'affiliation': 'Adolfo Fernandez-Obregon, MD', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jeffrey A Sklar, MD', 'affiliation': 'Center for Aesthetic Dermatology', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01347879,COMPLETED,153.0,ACTUAL,2014,I-VI,1,1,1,1,1,1,ActivMed Practices & Research Inc,Haverhill,Massachusetts,10830,42.7480032,-71.1275225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ActivMed Practices & Research Inc, Haverhill, Massachusetts 10830","ActivMed Practices & Research, LLC",PHASE2,[],"[{'name': 'David Pariser, MD', 'affiliation': 'Virginia Clinical Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03224598,COMPLETED,39.0,ACTUAL,2020,"V, VI",0,0,0,0,1,1,Aclaris Investigational Site,Washington D.C.,District of Columbia,20037,38.89511,-77.03637,0.0,0.0,0.0,76.0,2.0,0.0,0.0,SKIP,,PHASE2,[],[]
NCT03224598,COMPLETED,39.0,ACTUAL,2020,"V, VI",0,0,0,0,1,1,Aclaris Investigational Site,New York,New York,10155,40.71427,-74.00597,0.0,0.0,0.0,76.0,2.0,0.0,0.0,SKIP,,PHASE2,[],[]
NCT00594425,COMPLETED,150.0,ACTUAL,2013,I-IV,1,1,1,1,0,0,Academic Dermatology Associates,Albuquerque,New Mexico,87106,35.0785707,-106.6342158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Academic Dermatology Associates, Albuquerque, New Mexico 87106",Academic Dermatology Associates,PHASE2,[],"[{'name': 'David Pariser, MD', 'affiliation': 'AAD', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01147172,COMPLETED,100.0,ACTUAL,2017,"IV, V, VI",0,0,0,1,1,1,Academic Dermatology Associates,Albuquerque,New Mexico,87106,35.0785707,-106.6342158,3.0,1.0,0.0,41.0,0.0,2.0,53.0,"Academic Dermatology Associates, Albuquerque, New Mexico 87106",Academic Dermatology Associates,NA,[],"[{'name': 'Frederic Brandt, MD', 'affiliation': 'Dermatology Research Institute, LLC', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'William P Coleman, MD', 'affiliation': 'Private Practice', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Michael Gold, MD', 'affiliation': 'Tennessee Clinical Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Alicia Barba, MD', 'affiliation': 'International Dermatology Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Andrew Alexis, MD', 'affiliation': ""St. Luke's-Roosevelt Hospital Center"", 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Michael Jarratt, MD', 'affiliation': 'Derm Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Pearl Grimes, MD', 'affiliation': 'Vitiligo & Pigmentation Institute of Southern California', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Marta Rendon, MD', 'affiliation': 'Skin Care Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Eduardo Tschen, MD', 'affiliation': 'Academic Dermatology Associates', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00673933,COMPLETED,20.0,ACTUAL,2013,"V, VI",0,0,0,0,1,1,Academic Dermatology Associates,Albuquerque,New Mexico,87106,35.0785707,-106.6342158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Academic Dermatology Associates, Albuquerque, New Mexico 87106",Academic Dermatology Associates,PHASE2,[],"[{'name': 'Ashish C Bhatia, MD', 'affiliation': 'Dermatology Institute of DuPage Medical Group', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02898350,COMPLETED,25.0,ACTUAL,2016,I-V,1,1,1,1,1,0,"AboutSkin, Dermatology and Derm Surgery PC",Englewood,Colorado,80113,39.61918,-104.9034768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AboutSkin, Dermatology and Derm Surgery PC, Englewood, Colorado 80113","AboutSkin Dermatology & DermSurgery, PC",NA,[],"[{'name': 'Shlomit Mann, MSc', 'affiliation': 'Syneron Medical', 'role': 'STUDY_DIRECTOR'}]"
NCT05123508,WITHDRAWN,0.0,ACTUAL,2021,I-IV,1,1,1,1,0,0,"AboutSkin Research, LLC",Greenwood Village,Colorado,80111,39.61918,-104.9034768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AboutSkin Research, LLC, Greenwood Village, Colorado 80111","AboutSkin Dermatology & DermSurgery, PC",NA,[],"[{'name': 'Joel Cohen, MD', 'affiliation': 'AboutSkin Research, LLC', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jason Pozner, MD', 'affiliation': 'Sanctuary Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03793348,UNKNOWN,35.0,ESTIMATED,2019,I-IV,1,1,1,1,0,0,"AboutSkin Research, LLC",Greenwood Village,Colorado,80111,39.61918,-104.9034768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AboutSkin Research, LLC, Greenwood Village, Colorado 80111","AboutSkin Dermatology & DermSurgery, PC",NA,[],[]
NCT04738734,COMPLETED,150.0,ACTUAL,2023,"I, II, III, IV",1,1,1,1,0,0,AboutSkin Dermatology and DermSurgery,Greenwood Village,Colorado,80111,39.61918,-104.9034768,0.0,12.0,0.0,4.0,274.0,4.0,6.0,"AboutSkin Dermatology and DermSurgery, Greenwood Village, Colorado 80111","AboutSkin Dermatology & DermSurgery, PC",NA,[],"[{'name': 'Richard Nuccitelli, PhD', 'affiliation': 'Pulse Biosciences, Inc.', 'role': 'STUDY_CHAIR'}]"
NCT03115944,UNKNOWN,21.0,ESTIMATED,2017,I-VI,1,1,1,1,1,1,AboutSkin Dermatology,Greenwood Village,Colorado,80111,39.61918,-104.9034768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AboutSkin Dermatology, Greenwood Village, Colorado 80111","AboutSkin Dermatology & DermSurgery, PC",NA,[],[]
NCT05423873,COMPLETED,33.0,ACTUAL,2022,I-V,1,1,1,1,1,0,About Skin,Greenwood Village,Colorado,80111,39.61918,-104.9034768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"About Skin, Greenwood Village, Colorado 80111","AboutSkin Dermatology & DermSurgery, PC",NA,[],[]
NCT04545970,COMPLETED,56.0,ACTUAL,2020,I-VI,1,1,1,1,1,1,Ablon Skin Institute Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],"[{'name': 'Glynis Ablon, MD, FAAD', 'affiliation': 'Ablon Skin Institute Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06936332,COMPLETED,30.0,ACTUAL,2025,All,1,1,1,1,1,1,Ablon Skin Institute and Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute and Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],[]
NCT06920758,ACTIVE_NOT_RECRUITING,60.0,ACTUAL,2025,All,1,1,1,1,1,1,Ablon Skin Institute and Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute and Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],"[{'name': 'Glynis Ablon, MD, FAAD, PI', 'affiliation': 'Ablon Skin Institute Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05332743,COMPLETED,110.0,ACTUAL,2023,All,1,1,1,1,1,1,Ablon Skin Institute and Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute and Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],[]
NCT03206567,COMPLETED,40.0,ACTUAL,2019,I-IV,1,1,1,1,0,0,Ablon Skin Institute & Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute & Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],"[{'name': 'Glynis Ablon, MD, FAAD', 'affiliation': 'Ablon Skin Institute Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06043102,COMPLETED,30.0,ACTUAL,2025,All,1,1,1,1,1,1,Ablon Skin Institute & Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute & Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],[]
NCT06571799,COMPLETED,30.0,ACTUAL,2025,All,1,1,1,1,1,1,Ablon Skin Institute & Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute & Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],[]
NCT04048031,COMPLETED,70.0,ACTUAL,2025,I-IV,1,1,1,1,0,0,Ablon Skin Institute & Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute & Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],"[{'name': 'Glynis Ablon, MD, FAAD', 'affiliation': 'Ablon Skin institute and Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05879406,COMPLETED,40.0,ACTUAL,2025,All,1,1,1,1,1,1,Ablon Skin Institute & Research Center,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute & Research Center, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],[]
NCT06032286,COMPLETED,51.0,ACTUAL,2024,I-VI,1,1,1,1,1,1,Ablon Skin Institute,Manhattan Beach,California,90266,33.8981492,-118.3836926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ablon Skin Institute, Manhattan Beach, California 90266",Ablon Skin Institute & Research Center,NA,[],[]
NCT00981461,COMPLETED,72.0,ACTUAL,2012,I-IV,1,1,1,1,0,0,"Abe Marcadis, MD",Palm Beach,Florida,,26.7092584,-80.09884149999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Abe Marcadis, MD, Palm Beach, Florida",Marcadis Abe MD,NA,[],"[{'name': 'Michael Jarratt, M.D.', 'affiliation': 'DermaResearch, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Abe Marcadis, M.D.', 'affiliation': 'Palm Beach Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'David Goldberg, M.D.', 'affiliation': 'Hackensack, NJ', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Neil S Sadick, MD', 'affiliation': 'Sadick Research Group', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jose Mendez, DO', 'affiliation': 'International Dermatology Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Janet Hickman, MD', 'affiliation': 'The Education and Researvh Foundation', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00947505,COMPLETED,49.0,ACTUAL,2012,I-IV,1,1,1,1,0,0,"Abe Marcadis, M.D.",Palm Beach,Florida,33409,26.7092584,-80.09884149999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Abe Marcadis, M.D., Palm Beach, Florida 33409",Marcadis Abe MD,NA,[],"[{'name': 'Michael Jarratt, M.D.', 'affiliation': 'DermaResearch, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Abe Marcadis, M.D.', 'affiliation': 'Palm Beach Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00947219,COMPLETED,79.0,ACTUAL,2013,I-IV,1,1,1,1,0,0,"Abe Marcadis, M.D.",West Palm Beach,Florida,33409,26.7092584,-80.09884149999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Abe Marcadis, M.D., West Palm Beach, Florida 33409",Marcadis Abe MD,NA,[],"[{'name': 'Zoe Draelos, MD', 'affiliation': 'High Point, NC', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'David Goldberg, M.D.', 'affiliation': 'Skin & Laser', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Abe Marcadis, M.D.', 'affiliation': 'Palm Beach Research', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
